Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Satisf
1,4,0,324,2.017033339,3.255272505,1,0,4.698970004,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0
0,3,2,324,1.991226076,4.260071388,1,1,5.477121255,1,5.544068044,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
0,4,1,400,2.071882007,3.86923172,1,0,4,0,5.176091259,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
0,3,2,361,2.017033339,4.424881637,1,1,5.477121255,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
1,1,3,289,1.944482672,4.250420002,1,1,5.477121255,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
3,1,1,441,2.100370545,3.301029996,1,1,4.698970004,1,4.698970004,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
0,3,2,196,2.421603927,4.418301291,0,1,5.176091259,1,5.176091259,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
3,0,2,529,1.924279286,2.602059991,1,1,4.301029996,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1
1,4,0,529,1.763427994,3.008515008,1,1,5.176091259,1,5.301029996,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1
4,1,0,576,1.832508913,1.29666519,1,1,5,1,5.079181246,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1
3,2,0,529,1.531478917,0.301029996,1,1,5.079181246,1,5.397940009,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
3,2,0,529,1.857332496,3.602059991,1,1,5.301029996,1,5.397940009,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1
2,3,0,144,2.380211242,4.423245874,1,1,4.477121255,1,4.698970004,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
5,0,0,324,1.892094603,3.531478917,1,1,4.77815125,1,5,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1
4,1,0,576,1.477121255,2.602059991,1,1,5,1,5.301029996,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
3,2,0,441,1.892094603,4.489958479,1,1,5.477121255,0,5.477121255,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0
1,4,0,441,1.77815125,3.033423755,1,1,4.698970004,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
4,0,1,400,2.10720997,3.361727836,1,0,4.301029996,1,4.698970004,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4,0,1,441,2.100370545,3.146128036,1,0,4.698970004,0,5,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1
4,1,0,400,1.892094603,3.477121255,1,1,5.301029996,1,5.301029996,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2,0,3,324,2.086359831,4,1,1,5.477121255,1,5.477121255,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,2,1,441,2.056904851,4.324282455,1,0,5.477121255,1,5.698970004,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1
3,1,1,400,2.176091259,3.255272505,1,0,4.477121255,1,5,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0
2,1,2,484,1.819543936,2.903089987,1,0,5,1,5.301029996,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
1,1,3,400,2.100370545,3.748188027,0,0,4.698970004,1,4.698970004,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1
3,1,1,484,2.139879086,3.477121255,1,0,4,0,5,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1
5,0,0,169,1.819543936,4.146128036,1,1,5,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1
1,3,1,324,2.176091259,4.265289626,1,0,5,1,5,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1
3,0,2,484,1.62324929,2.602059991,1,0,4.602059991,0,5,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1
0,2,3,324,2.330413773,4.278753601,1,1,5.176091259,1,5.176091259,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1
3,0,2,256,2.334453751,4.342422681,1,1,5.477121255,1,5.698970004,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
1,4,0,400,2.283301229,4.416640507,1,1,5.477121255,1,5.477121255,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1
1,4,0,256,2.158362492,4.164352856,1,1,5.544068044,1,5.698970004,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
3,0,2,361,2.283301229,3.939519253,1,1,5,1,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
2,0,3,324,2.100370545,4.315130317,1,1,5.77815125,1,5.84509804,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1
2,1,2,144,1.982271233,3.602059991,1,0,4.301029996,1,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0
4,0,1,225,1.982271233,4.10720997,1,1,4.301029996,1,5.301029996,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1
5,0,0,441,1.924279286,2.602059991,1,0,4,1,4.477121255,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1
4,0,1,400,2.283301229,3.164352856,1,0,4,1,4.477121255,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
1,3,1,324,1.982271233,4.301029996,0,1,5.301029996,1,5.301029996,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0
1,2,1,169,2.120573931,3.602059991,1,0,5.176091259,1,4.698970004,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
3,0,2,484,1.982271233,4.041392685,1,0,5.698970004,1,5.698970004,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
3,0,2,361,2.225309282,4.342422681,1,1,5.477121255,1,5.477121255,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
2,0,3,361,2.264817823,4.041392685,1,0,5.301029996,1,5.301029996,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1
1,2,2,289,2.283301229,4.699837726,1,1,5.698970004,1,5.698970004,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
0,4,1,361,2.10720997,4.318063335,1,0,5.477121255,1,5.544068044,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
4,1,0,529,1.973127854,2.913813852,1,0,4.698970004,0,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0
3,1,1,289,2.255272505,3.602059991,1,0,4.301029996,1,4.698970004,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1
1,1,3,361,1.991226076,3.447158031,1,0,4.84509804,1,4.903089987,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
4,1,0,484,2.025305865,3.079181246,1,0,5.301029996,1,5.301029996,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1
0,2,3,441,1.982271233,3.301029996,1,1,4,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
2,0,3,361,2.283301229,4.631443769,1,1,5.698970004,1,5.698970004,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1
1,2,2,361,2.10720997,3.414973348,1,1,4.079181246,1,4.176091259,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
1,1,3,361,2.071882007,4.017033339,1,1,5.176091259,1,5.301029996,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
1,1,3,196,2.158362492,3.832508913,1,1,4.176091259,1,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
5,0,0,625,1.792391689,0.301029996,1,1,5.176091259,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1
3,2,0,484,1.698970004,2.602059991,1,0,4.698970004,1,5.301029996,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0
3,1,0,196,2.158362492,4,1,0,4.477121255,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
2,3,0,484,1.954242509,4,1,0,5.301029996,0,5.477121255,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
3,1,1,484,1.819543936,3.602059991,1,1,4.602059991,1,5,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0
3,2,0,361,2.120573931,3.643452676,1,0,4.477121255,0,5,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
3,1,1,529,1.380211242,0.301029996,0,0,4.698970004,1,5.176091259,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
4,1,0,529,1.662757832,0.301029996,1,1,4.903089987,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1
2,2,1,289,2.079181246,3.698970004,1,0,4.477121255,1,4.698970004,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0
1,4,0,196,2.255272505,4.380211242,1,0,5,1,5.301029996,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
2,3,0,529,1.556302501,3.079181246,1,1,5,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1
2,3,0,484,1.982271233,3.786751422,1,1,5.477121255,0,5.698970004,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
2,2,1,484,1.73239376,4,1,1,5.176091259,1,5.301029996,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1
5,0,0,441,2.056904851,3.84509804,1,1,4.77815125,1,5,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
3,1,1,400,1.939519253,4.153509989,1,1,5.397940009,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
4,1,0,529,1.653212514,0.301029996,1,1,5.176091259,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1
3,1,1,361,2.334453751,4.079181246,1,1,4.698970004,1,5,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
4,0,1,484,1.447158031,0.301029996,1,1,5.301029996,1,5.477121255,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1
1,3,1,289,2.120573931,4.146128036,1,0,5,0,5.301029996,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0
2,2,1,121,2.139879086,4.414973348,0,0,5,1,5.301029996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
1,2,2,169,2.421603927,4.477121255,1,1,5.301029996,1,5.477121255,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
0,1,4,169,2.225309282,4.342422681,1,1,5.602059991,1,5.602059991,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
4,1,0,289,2.033423755,4.309630167,1,0,4.698970004,1,5,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
4,0,1,441,2.139879086,4.387389826,1,1,5,1,5,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1
2,3,0,400,2.008600172,3.954242509,1,1,4.653212514,1,4.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1
1,3,1,81,2.440909082,4.982271233,0,0,4.301029996,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
2,3,0,361,2.309630167,4.477121255,0,1,4.477121255,1,4.698970004,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
1,2,2,484,1.892094603,3.77815125,1,0,5.176091259,1,5.301029996,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1
2,1,2,441,1.982271233,3.77815125,1,0,5,1,5.176091259,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
5,0,0,400,1.973127854,3.505149978,1,0,5,1,5.477121255,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1
1,1,3,576,1.812913357,3,1,1,5.477121255,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
2,2,1,484,1.806179974,3.301029996,1,1,5.477121255,1,5.477121255,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1
1,2,2,484,1.892094603,4.322219295,1,0,5.176091259,1,5.176091259,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1
4,1,0,529,1.414973348,0.301029996,1,1,5.477121255,1,5.698970004,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1
0,2,3,225,2.035829825,3.903089987,1,0,5.477121255,0,5.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2,2,1,484,2.380211242,3.77815125,1,0,5,1,4,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
5,0,0,400,1.924279286,3.602059991,1,1,5.301029996,0,5.477121255,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
2,2,1,441,2.193124598,3.301029996,1,0,5,0,5.301029996,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1
3,1,1,529,1.973127854,0.301029996,1,0,5.397940009,1,5.477121255,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1
2,0,3,529,1.86923172,3,1,0,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1
2,1,2,400,1.954242509,3.602059991,1,0,4.698970004,0,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1
3,1,1,529,1.662757832,0.301029996,1,0,4.301029996,0,5.698970004,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0
3,2,0,484,2.056904851,3.477121255,1,0,5.77815125,1,5.77815125,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1
2,1,2,400,2.120573931,3.77815125,1,0,4.698970004,0,5,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1
3,0,2,400,1.963787827,4.120573931,1,0,5.698970004,1,5,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1
1,2,2,324,2.193124598,3.963787827,1,1,4.698970004,0,5,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1
2,1,2,324,2.033423755,3.909556029,1,1,5.176091259,0,5.397940009,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1
1,2,2,361,2.158362492,4.146128036,1,0,5,1,5.301029996,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1
3,1,1,400,2.008600172,4.256717746,1,1,5.176091259,1,5.301029996,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1
2,2,1,400,2.008600172,4.303196057,1,0,5,1,5.301029996,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1
4,0,0,400,1.982271233,2.477121255,1,1,4.301029996,1,4.698970004,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1
5,0,0,484,1.792391689,2.255272505,1,1,5.113943352,0,5.397940009,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
5,0,0,361,1.991226076,2.414973348,1,1,4.84509804,0,5.176091259,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
3,1,1,361,1.903089987,4.385248682,1,1,5.176091259,1,5.397940009,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
4,1,0,361,2.071882007,3.619093331,1,0,4.477121255,1,4.698970004,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1
2,1,2,400,1.934498451,3.783903579,1,0,5.176091259,0,5.477121255,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1
1,4,0,441,2.025305865,3.880813592,0,0,5.176091259,0,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1
4,0,1,400,1.681241237,2.301029996,1,1,5.176091259,0,5.397940009,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1
3,2,0,400,2.133538908,3.414973348,1,0,4.301029996,0,4.698970004,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1
2,0,3,361,2.176091259,4,0,0,5,1,5.176091259,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1
2,3,0,121,2.240549248,4.536810866,1,0,4.903089987,1,4.903089987,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1
4,0,1,484,1.86923172,3.301029996,1,1,3.544068044,1,5.176091259,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0
3,2,0,361,1.819543936,0.301029996,1,0,4.698970004,1,5,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1
3,1,1,441,1.838849091,3.477121255,1,1,5.397940009,1,5.397940009,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
1,2,2,289,1.934498451,0.301029996,1,0,5,1,5.176091259,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1
5,0,0,484,1.763427994,3.146128036,1,1,5.602059991,1,5.698970004,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
2,2,1,324,1.806179974,0.301029996,1,0,4.698970004,1,5,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1
5,0,0,441,1.819543936,3.447158031,1,1,5.301029996,1,5.477121255,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0
2,2,1,256,1.903089987,0.301029996,1,0,4.698970004,1,5,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
4,1,0,361,1.857332496,0.301029996,1,0,4.698970004,1,5,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1
5,0,0,529,1.73239376,3.176091259,1,1,5.301029996,1,5.477121255,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1
1,0,4,196,2.120573931,0.301029996,1,1,5,1,5.176091259,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
0,1,4,361,2.176091259,4.255272505,1,0,5.301029996,1,5.397940009,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1
4,0,1,441,1.763427994,3.86923172,1,1,5,1,5.301029996,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
2,2,1,289,1.924279286,3.84509804,1,0,4.698970004,1,5,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1
4,1,0,289,1.77815125,4,1,0,4.477121255,1,4.698970004,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
3,0,2,400,2.033423755,3.62324929,1,0,5.301029996,1,5.477121255,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1
4,1,0,289,1.857332496,3.602059991,1,1,5,1,5.176091259,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
2,1,2,324,2.079181246,3.62324929,1,0,5,1,5,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
3,1,1,441,1.944482672,3.857332496,1,0,5.301029996,1,5.301029996,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1
3,2,0,289,2.100370545,4.079181246,1,0,4.698970004,1,5.301029996,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1
3,0,2,400,1.982271233,3.792391689,1,1,5.397940009,1,5.477121255,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
0,3,2,225,2.120573931,4.146128036,1,0,5.477121255,0,5.698970004,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1
0,3,2,169,2.255272505,4.342422681,1,0,5.301029996,0,5.602059991,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
1,1,3,289,2.158362492,4.120573931,1,1,5,1,5.301029996,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
2,1,2,289,2.056904851,4.041392685,1,1,5.301029996,1,5.477121255,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1
1,2,2,361,2.033423755,3.146128036,1,1,4.698970004,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1
4,0,1,441,1.954242509,0.301029996,1,1,4,1,4,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1
0,1,4,169,2.079181246,4.079181246,1,0,5,1,5.176091259,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2,2,1,361,1.892094603,4.079181246,1,0,5,1,5,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1
2,0,3,441,2.056904851,4.056904851,1,1,5.301029996,1,5.477121255,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
