,index,date,movieCd,audiCnt,scrnCnt,showCnt
2677,7,20190925,20193807,8953,374,607
2678,8,20190925,20195203,8544,360,871
2679,9,20190925,20187322,5965,256,359
2680,0,20190926,20193601,66273,977,4390
2681,1,20190926,20188750,46264,891,3488
2682,2,20190926,20194456,40798,669,2665
2683,3,20190926,20199446,22376,640,1716
2684,4,20190926,20192982,9950,484,1103
2685,5,20190926,20184572,7722,424,1018
2686,6,20190926,20195968,4938,144,572
2687,7,20190926,20195203,4831,344,838
2688,8,20190926,20193807,4327,338,541
2689,9,20190926,20187322,3710,215,305
2690,0,20190927,20193601,91320,979,4579
2691,1,20190927,20188750,59036,921,3806
2692,2,20190927,20194456,54820,658,2689
2693,3,20190927,20199446,28390,668,1848
2694,4,20190927,20192982,12135,489,1066
2695,5,20190927,20184572,8274,429,1025
2696,6,20190927,20195968,6356,157,562
2697,7,20190927,20193807,5605,337,525
2698,8,20190927,20195203,5060,339,774
2699,9,20190927,20187322,3379,222,319
2700,0,20190928,20193601,201935,1064,4814
2701,1,20190928,20194456,109996,772,2727
2702,2,20190928,20188750,109811,1000,4024
2703,3,20190928,20199446,52380,678,1931
2704,4,20190928,20192982,19956,493,919
2705,5,20190928,20184483,17495,481,723
2706,6,20190928,20184572,11728,405,907
2707,7,20190928,20195968,10108,163,496
2708,8,20190928,20193807,8237,317,470
2709,9,20190928,20193821,6644,172,241
2710,0,20190929,20193601,191905,1090,4793
2711,1,20190929,20194456,110849,799,2804
2712,2,20190929,20188750,89779,985,3845
2713,3,20190929,20199446,42592,661,1880
2714,4,20190929,20192982,16922,484,899
2715,5,20190929,20184483,15882,455,692
2716,6,20190929,20184572,10410,397,866
2717,7,20190929,20195968,8225,155,473
2718,8,20190929,20193821,7367,168,236
2719,9,20190929,20193807,6703,307,447
2720,0,20190930,20193601,69775,991,4621
2721,1,20190930,20194456,50470,747,2960
2722,2,20190930,20188750,38765,872,3607
2723,3,20190930,20199446,18811,631,1782
2724,4,20190930,20192982,7493,475,925
2725,5,20190930,20184572,6322,376,891
2726,6,20190930,20184483,5286,17,20
2727,7,20190930,20195968,4091,146,466
2728,8,20190930,20195203,3662,322,644
2729,9,20190930,20193807,3124,301,466
2730,0,20191001,20193601,64314,997,4602
2731,1,20191001,20194456,46490,778,3027
2732,2,20191001,20188750,31809,871,3482
2733,3,20191001,20199446,14889,630,1730
2734,4,20191001,20192982,6688,465,902
2735,5,20191001,20184572,5197,375,867
2736,6,20191001,20184483,3631,25,25
2737,7,20191001,20193807,3345,308,464
2738,8,20191001,20195968,3342,158,453
2739,9,20191001,20195203,3300,320,612
2740,0,20191002,20199950,323409,1192,5576
2741,1,20191002,20195920,145572,1006,4912
2742,2,20191002,20184483,77448,894,3704
2743,3,20191002,20193601,36501,673,1792
2744,4,20191002,20194456,13226,509,1055
2745,5,20191002,20188750,10438,407,824
2746,6,20191002,20199446,5324,208,356
2747,7,20191002,20195941,2232,247,270
2748,8,20191002,20181103,1358,58,86
2749,9,20191002,20192982,1197,56,76
2750,0,20191003,20199950,587817,1356,6422
2751,1,20191003,20195920,285221,1073,5191
2752,2,20191003,20184483,162404,835,3344
2753,3,20191003,20193601,75590,646,1706
2754,4,20191003,20195941,32074,441,628
2755,5,20191003,20194456,22676,487,963
2756,6,20191003,20188750,16081,379,660
2757,7,20191003,20196380,14803,182,262
2758,8,20191003,20199446,8589,167,287
2759,9,20191003,20193743,4483,191,221
2760,0,20191004,20199950,356629,1327,6513
2761,1,20191004,20195920,160548,1069,5255
2762,2,20191004,20184483,83423,793,3156
2763,3,20191004,20193601,30630,640,1627
2764,4,20191004,20195941,11414,401,506
2765,5,20191004,20196380,7862,175,225
2766,6,20191004,20194456,7851,440,847
2767,7,20191004,20188750,6991,359,593
2768,8,20191004,20191183,6045,28,28
2769,9,20191004,20199446,4064,156,254
2770,0,20191005,20199950,514323,1418,7214
2771,1,20191005,20195920,247282,1058,5303
2772,2,20191005,20184483,126181,803,3142
2773,3,20191005,20193601,38363,650,1516
2774,4,20191005,20195941,12538,469,705
2775,5,20191005,20194456,8155,376,610
2776,6,20191005,20196380,7434,202,312
2777,7,20191005,20188750,5941,271,434
2778,8,20191005,20199446,5307,147,220
2779,9,20191005,20193665,2407,7,22
2780,0,20191006,20199950,414836,1410,7097
2781,1,20191006,20195920,216971,1057,5200
2782,2,20191006,20184483,115831,801,3072
2783,3,20191006,20193601,33225,624,1448
2784,4,20191006,20195941,11850,446,686
2785,5,20191006,20196380,6657,193,306
2786,6,20191006,20194456,6182,344,553
2787,7,20191006,20188750,4441,263,408
2788,8,20191006,20199446,4153,143,217
2789,9,20191006,20193665,2409,6,22
2790,0,20191007,20199950,167694,1293,6500
2791,1,20191007,20195920,98738,1012,5012
2792,2,20191007,20184483,46972,780,3071
2793,3,20191007,20193601,12036,567,1431
2794,4,20191007,20194456,3132,362,607
2795,5,20191007,20188750,2362,287,446
2796,6,20191007,20199446,2032,136,222
2797,7,20191007,20191183,1724,5,5
2798,8,20191007,20195941,1177,233,258
2799,9,20191007,20196380,1055,105,120
2800,0,20191008,20199950,222078,1326,6656
2801,1,20191008,20195920,125747,1043,5126
2802,2,20191008,20184483,55222,811,3147
2803,3,20191008,20193601,15578,583,1425
2804,4,20191008,20194456,3959,353,597
2805,5,20191008,20191183,3707,18,18
2806,6,20191008,20199446,2630,142,219
2807,7,20191008,20188750,2462,276,434
2808,8,20191008,20196380,1414,98,119
2809,9,20191008,20195941,1352,222,246
2810,0,20191009,20199950,373188,1234,6136
2811,1,20191009,20195920,214444,896,4102
2812,2,20191009,20191183,100685,845,3642
2813,3,20191009,20184483,74445,641,2078
2814,4,20191009,20193601,14029,318,581
2815,5,20191009,20196380,8875,137,188
2816,6,20191009,20195941,8796,187,232
2817,7,20191009,20197691,7746,279,355
2818,8,20191009,20184243,4674,345,652
2819,9,20191009,20196671,4172,222,267
2820,0,20191010,20199950,116871,1210,5810
2821,1,20191010,20195920,75050,918,4010
2822,2,20191010,20184483,24948,633,2011
2823,3,20191010,20191183,24920,814,3239
2824,4,20191010,20193601,5523,306,536
2825,5,20191010,20184243,2778,291,569
2826,6,20191010,20193665,2618,7,21
2827,7,20191010,20190280,1999,4,4
2828,8,20191010,20185361,1745,10,10
2829,9,20191010,20196409,1221,16,21
2830,0,20191011,20199950,184821,1251,6098
2831,1,20191011,20195920,108786,990,4340
2832,2,20191011,20191183,36709,828,3148
2833,3,20191011,20184483,35178,675,2153
2834,4,20191011,20193601,7731,325,563
2835,5,20191011,20184243,1978,283,518
2836,6,20191011,20193665,1591,5,14
2837,7,20191011,20183407,1293,5,7
2838,8,20191011,20199446,1124,46,73
2839,9,20191011,20194223,998,6,6
2840,0,20191012,20199950,320931,1312,6594
2841,1,20191012,20195920,191423,1035,4861
2842,2,20191012,20191183,68540,757,2934
2843,3,20191012,20184483,67225,719,2308
2844,4,20191012,20193601,8892,305,545
2845,5,20191012,20197691,4429,263,331
2846,6,20191012,20196380,4071,130,184
2847,7,20191012,20195941,3879,191,250
2848,8,20191012,20184243,3606,297,490
2849,9,20191012,20199446,1853,47,69
2850,0,20191013,20199950,262023,1309,6471
2851,1,20191013,20195920,168199,1033,4809
2852,2,20191013,20184483,65274,718,2302
2853,3,20191013,20191183,59404,741,2793
2854,4,20191013,20193601,8570,308,534
2855,5,20191013,20195941,4509,193,253
2856,6,20191013,20197691,4478,268,331
2857,7,20191013,20196380,4112,127,184
2858,8,20191013,20184243,2649,290,461
2859,9,20191013,20196671,1806,191,211
2860,0,20191014,20199950,90015,1205,5910
2861,1,20191014,20195920,63129,972,4534
2862,2,20191014,20184483,24759,668,2226
2863,3,20191014,20191183,17159,668,2447
2864,4,20191014,20188750,4137,52,62
2865,5,20191014,20193601,2842,273,484
2866,6,20191014,20190280,2673,8,9
2867,7,20191014,20191029,1586,5,8
2868,8,20191014,20184243,1070,243,373
2869,9,20191014,20185361,731,4,4
2870,0,20191015,20199950,80435,1218,5890
2871,1,20191015,20195920,61657,990,4546
2872,2,20191015,20184483,25523,677,2217
2873,3,20191015,20191183,17163,689,2423
2874,4,20191015,20185361,6072,43,43
2875,5,20191015,20193601,3708,286,487
2876,6,20191015,20188750,2872,68,76
2877,7,20191015,20191029,1503,5,5
2878,8,20191015,20184243,1299,245,362
2879,9,20191015,20195081,776,97,147
2880,0,20191016,20199950,78410,1149,5511
2881,1,20191016,20195920,59929,983,4354
2882,2,20191016,20184483,21349,677,1895
2883,3,20191016,20191183,13104,639,1759
2884,4,20191016,20185361,9064,505,1307
2885,5,20191016,20193601,3707,246,404
2886,6,20191016,20194223,1974,132,264
2887,7,20191016,20190280,1972,7,7
2888,8,20191016,20183407,1573,273,486
2889,9,20191016,20191029,1026,4,4
2890,0,20191017,20191589,70017,987,4540
2891,1,20191017,20199950,62405,874,3711
2892,2,20191017,20195920,45751,698,2904
2893,3,20191017,20185361,26734,658,2585
2894,4,20191017,20184483,11244,421,894
2895,5,20191017,20191183,4888,358,624
2896,6,20191017,20194223,3586,160,547
2897,7,20191017,20190280,3180,15,15
2898,8,20191017,20184243,2159,50,62
2899,9,20191017,20191029,1830,8,8
2900,0,20191018,20191589,105097,1043,4762
2901,1,20191018,20199950,94667,931,3892
2902,2,20191018,20195920,64443,756,3117
2903,3,20191018,20185361,26746,645,2489
2904,4,20191018,20184483,16526,445,970
2905,5,20191018,20191183,8310,377,644
2906,6,20191018,20194223,3549,162,526
2907,7,20191018,20193601,2438,51,57
2908,8,20191018,20197141,1895,151,301
2909,9,20191018,20191845,1887,6,14
2910,0,20191019,20191589,226262,1103,5422
2911,1,20191019,20199950,163455,978,4229
2912,2,20191019,20195920,109208,821,3472
2913,3,20191019,20185361,34450,622,2150
2914,4,20191019,20184483,24929,485,1024
2915,5,20191019,20191183,6940,365,568
2916,6,20191019,20194223,4179,174,522
2917,7,20191019,20197402,3121,318,388
2918,8,20191019,20183407,2516,272,418
2919,9,20191019,20197141,2267,147,265
2920,0,20191020,20191589,208944,1108,5349
2921,1,20191020,20199950,131842,976,4155
2922,2,20191020,20195920,92811,810,3414
2923,3,20191020,20185361,28850,595,1989
2924,4,20191020,20184483,24428,482,1019
2925,5,20191020,20191183,5921,363,551
2926,6,20191020,20194223,3862,163,498
2927,7,20191020,20197402,3279,309,393
2928,8,20191020,20197141,2130,147,262
2929,9,20191020,20030003,1954,34,37
2930,0,20191021,20191589,54594,1020,4806
2931,1,20191021,20199950,48814,921,3880
2932,2,20191021,20195920,35429,771,3206
2933,3,20191021,20185361,11738,550,1769
2934,4,20191021,20184483,9664,451,1002
2935,5,20191021,20191183,2474,291,481
2936,6,20191021,20191029,2333,7,7
2937,7,20191021,20194223,1944,150,434
2938,8,20191021,20192083,1183,9,9
2939,9,20191021,20194456,1161,6,7
2940,0,20191022,20191589,51095,1034,4722
2941,1,20191022,20199950,44880,919,3844
2942,2,20191022,20195920,34283,789,3225
2943,3,20191022,20185361,11732,566,1748
2944,4,20191022,20184483,9594,448,986
2945,5,20191022,20197279,5334,28,29
2946,6,20191022,20197392,4143,31,31
2947,7,20191022,20191183,2787,312,480
2948,8,20191022,20184243,2192,42,50
2949,9,20191022,20194223,1788,137,403
2950,0,20191023,20191029,138761,1354,6970
2951,1,20191023,20191589,42630,762,3034
2952,2,20191023,20199950,39233,671,2587
2953,3,20191023,20195920,25538,599,2116
2954,4,20191023,20196136,13011,441,1128
2955,5,20191023,20184483,4822,198,387
2956,6,20191023,20185361,3206,282,443
2957,7,20191023,20190280,2050,8,8
2958,8,20191023,20198961,2023,143,260
2959,9,20191023,20195005,1456,20,20
2960,0,20191024,20191029,142021,1379,7069
2961,1,20191024,20191589,40602,776,2905
2962,2,20191024,20199950,38504,640,2480
2963,3,20191024,20195920,24207,594,2038
2964,4,20191024,20196136,10850,453,1029
2965,5,20191024,20184483,4137,178,325
2966,6,20191024,19910247,2008,112,160
2967,7,20191024,20198961,1753,134,244
2968,8,20191024,20185361,1702,212,310
2969,9,20191024,20197054,1676,190,197
2970,0,20191025,20191029,190947,1432,7401
2971,1,20191025,20191589,64312,845,3090
2972,2,20191025,20199950,56604,702,2574
2973,3,20191025,20195920,31338,613,2059
2974,4,20191025,20196136,11056,467,1019
2975,5,20191025,20184483,4140,182,316
2976,6,20191025,20191183,2073,37,42
2977,7,20191025,19910247,1983,112,159
2978,8,20191025,20185361,1878,203,282
2979,9,20191025,20198961,1794,138,251
2980,0,20191026,20191029,330915,1486,7844
2981,1,20191026,20191589,138058,875,3379
2982,2,20191026,20199950,99203,694,2625
2983,3,20191026,20195920,52734,599,2091
2984,4,20191026,20196136,18438,483,972
2985,5,20191026,20197054,12333,373,474
2986,6,20191026,20184483,5069,146,266
2987,7,20191026,19910247,3173,112,163
2988,8,20191026,20197394,2765,221,263
2989,9,20191026,20198961,2621,146,238
2990,0,20191027,20191029,307449,1480,7612
2991,1,20191027,20191589,122834,880,3322
2992,2,20191027,20199950,84263,702,2577
2993,3,20191027,20195920,46049,584,2012
2994,4,20191027,20196136,17602,475,944
2995,5,20191027,20197054,14608,373,492
2996,6,20191027,20184483,5182,150,274
2997,7,20191027,20197394,3481,221,262
2998,8,20191027,19910247,2746,107,156
2999,9,20191027,20198961,2333,139,227
3000,0,20191028,20191029,142477,1383,7164
3001,1,20191028,20199950,30301,657,2496
3002,2,20191028,20191589,29224,739,2889
3003,3,20191028,20195920,18610,568,1962
3004,4,20191028,20196136,7898,445,987
3005,5,20191028,20195002,3316,12,14
3006,6,20191028,20190280,3173,11,11
3007,7,20191028,20184483,2954,154,280
3008,8,20191028,20182490,1762,9,9
3009,9,20191028,20180442,1426,6,6
3010,0,20191029,20191029,148512,1438,7159
3011,1,20191029,20199950,30136,660,2512
3012,2,20191029,20191589,28314,768,2844
3013,3,20191029,20195920,18924,567,1923
3014,4,20191029,20190280,11349,59,91
3015,5,20191029,20196136,7638,444,980
3016,6,20191029,20195002,4117,19,19
3017,7,20191029,20181434,4059,9,12
3018,8,20191029,20192083,3811,17,17
3019,9,20191029,20184483,3644,155,276
3020,0,20191030,20192083,269270,1305,5108
3021,1,20191030,20191029,247398,1245,5076
3022,2,20191030,20190280,71143,716,2809
3023,3,20191030,20191589,39314,610,1376
3024,4,20191030,20199950,31499,548,1166
3025,5,20191030,20195920,12219,351,625
3026,6,20191030,20181434,6200,38,40
3027,7,20191030,20195002,3803,18,18
3028,8,20191030,20184483,1402,34,39
3029,9,20191030,20192589,1356,171,177
3030,0,20191031,20191029,158312,1191,5448
3031,1,20191031,20192083,153473,1196,5374
3032,2,20191031,20190280,33294,663,2736
3033,3,20191031,20199950,21788,510,1174
3034,4,20191031,20191589,18416,541,1352
3035,5,20191031,20195920,8864,327,642
3036,6,20191031,20195002,2503,11,11
3037,7,20191031,20192589,1145,158,169
3038,8,20191031,20197392,918,101,237
3039,9,20191031,20196136,861,86,133
3040,0,20191101,20192083,186050,1250,5676
3041,1,20191101,20191029,169103,1213,5781
3042,2,20191101,20190280,43211,621,2617
3043,3,20191101,20199950,24366,529,1150
3044,4,20191101,20191589,22975,551,1361
3045,5,20191101,20195920,9189,320,603
3046,6,20191101,20192589,1351,179,191
3047,7,20191101,20197392,1242,91,222
3048,8,20191101,20198184,871,151,156
3049,9,20191101,20196136,798,87,127
3050,0,20191102,20192083,396852,1307,6184
3051,1,20191102,20191029,278899,1272,6336
3052,2,20191102,20190280,86529,571,2292
3053,3,20191102,20191589,52318,578,1391
3054,4,20191102,20199950,37495,496,1031
3055,5,20191102,20195920,13198,286,515
3056,6,20191102,20192589,11500,326,422
3057,7,20191102,20198184,4555,255,300
3058,8,20191102,20197279,3000,16,16
3059,9,20191102,20197054,2197,93,105
3060,0,20191103,20192083,354777,1315,6100
3061,1,20191103,20191029,234348,1250,6110
3062,2,20191103,20190280,75896,569,2238
3063,3,20191103,20191589,48762,570,1347
3064,4,20191103,20199950,28705,487,984
3065,5,20191103,20192589,12906,336,448
3066,6,20191103,20195920,11295,288,506
3067,7,20191103,20198184,4161,257,298
3068,8,20191103,20197054,2312,86,99
3069,9,20191103,20197392,1285,92,186
3070,0,20191104,20192083,98194,1254,5695
3071,1,20191104,20191029,89448,1195,5750
3072,2,20191104,20190280,24454,549,2072
3073,3,20191104,20199950,10958,486,1021
3074,4,20191104,20191589,9940,507,1111
3075,5,20191104,20195920,5856,332,614
3076,6,20191104,20195002,3666,15,15
3077,7,20191104,20181434,1695,8,8
3078,8,20191104,20192589,665,119,122
3079,9,20191104,20196726,616,38,54
3080,0,20191105,20191029,86688,1197,5733
3081,1,20191105,20192083,84390,1265,5635
3082,2,20191105,20190280,21401,558,2039
3083,3,20191105,20199950,10643,497,1022
3084,4,20191105,20191589,10206,516,1120
3085,5,20191105,20195920,5624,341,615
3086,6,20191105,20181434,2928,12,12
3087,7,20191105,20195002,1390,6,6
3088,8,20191105,20196284,1360,6,8
3089,9,20191105,20195005,837,56,67
3090,0,20191106,20191029,87155,1211,5748
3091,1,20191106,20192083,80657,1274,5636
3092,2,20191106,20190280,28009,578,2079
3093,3,20191106,20191589,11419,507,1138
3094,4,20191106,20199950,11080,482,1025
3095,5,20191106,20195920,6593,354,637
3096,6,20191106,20195002,4769,24,24
3097,7,20191106,20181434,3117,13,15
3098,8,20191106,20197392,728,90,170
3099,9,20191106,20184133,714,3,3
3100,0,20191107,20181434,176063,1164,5907
3101,1,20191107,20191029,69209,958,3849
3102,2,20191107,20192083,50855,964,3743
3103,3,20191107,20190280,14388,432,773
3104,4,20191107,20197279,11898,521,880
3105,5,20191107,20193801,9372,461,1225
3106,6,20191107,20191589,4131,237,345
3107,7,20191107,20199950,4058,207,313
3108,8,20191107,20195002,3362,18,18
3109,9,20191107,20195920,2488,164,248
3110,0,20191108,20181434,188753,1187,6057
3111,1,20191108,20191029,83232,988,4073
3112,2,20191108,20192083,75236,995,3887
3113,3,20191108,20190280,18483,416,792
3114,4,20191108,20197279,10078,527,875
3115,5,20191108,20193801,9718,484,1188
3116,6,20191108,20191589,6171,260,363
3117,7,20191108,20195002,5517,29,29
3118,8,20191108,20199950,5370,207,328
3119,9,20191108,20195920,3675,176,265
3120,0,20191109,20181434,353138,1246,6500
3121,1,20191109,20192083,163053,968,3989
3122,2,20191109,20191029,144801,1013,4303
3123,3,20191109,20197279,82662,741,1667
